User_ID,Age,Gender,City,Subscription_Type,Device,Content_Title,Category,Watch_Time_Minutes,Revenue_INR,Date,Subscription_Status
5270,46,Female,Bengaluru,Premium,Tablet,IPL Highlights,Sports,257,499,2025-02-01,Cancelled
5271,56,Female,Coimbatore,Free,Tablet,Tamil Series,Web Series,84,0,2025-06-05,Active
5272,21,Female,Kolkata,Premium,Laptop/Desktop,Bollywood Movies,Movies,59,499,2025-01-16,Cancelled
5273,35,Female,Hyderabad,Premium,Laptop/Desktop,Tamil Series,Web Series,121,0,2025-07-22,Active
5274,50,Male,Madurai,Premium,Smart TV,Cricket Live,Sports,100,0,2025-01-26,Cancelled
5275,37,Male,Coimbatore,Mobile,Tablet,IPL Highlights,Sports,159,149,2025-07-19,Active
5276,27,Female,Ahmedabad,Premium,Smart TV,Drama Show,TV Shows,275,0,2025-03-02,Active
5277,30,Female,Mumbai,Super,Laptop/Desktop,Tamil Series,Web Series,27,299,2025-10-24,Cancelled
5278,26,Male,Hyderabad,Mobile,Tablet,Drama Show,TV Shows,243,149,2025-09-17,Active
5279,48,Male,Chennai,Premium,Mobile,Reality Show,TV Shows,292,499,2025-10-19,Active
5280,49,Female,Madurai,Super,Smart TV,Cricket Live,Sports,167,299,2025-09-11,Active
5281,39,Female,Pune,Super,Smart TV,IPL Highlights,Sports,182,299,2025-11-24,Active
5282,29,Female,Delhi,Mobile,Mobile,IPL Highlights,Sports,45,149,2025-09-05,Active
5283,43,Male,Delhi,Super,Laptop/Desktop,Football Live,Sports,39,299,2025-09-18,Active
5284,42,Male,Kolkata,Super,Laptop/Desktop,Kids Fun,Kids,128,299,2025-03-12,Cancelled
5285,31,Male,Mumbai,Premium,Smart TV,Web Series X,Web Series,297,499,2025-10-13,Cancelled
5286,26,Female,Madurai,Super,Tablet,Cricket Live,Sports,205,0,2025-05-24,Active
5287,32,Female,Ahmedabad,Mobile,Laptop/Desktop,Football Live,Sports,77,149,2025-02-01,Active
5288,44,Female,Pune,Premium,Tablet,Kids Fun,Kids,128,0,2025-01-25,Active
5289,23,Male,Kolkata,Free,Mobile,Kids Fun,Kids,266,0,2025-11-26,Cancelled
5290,51,Female,Madurai,Mobile,Mobile,Kids Fun,Kids,274,149,2025-07-09,Cancelled
5291,49,Male,Kolkata,Super,Smart TV,Tamil Series,Web Series,16,299,2025-12-11,Active
5292,21,Female,Mumbai,Premium,Laptop/Desktop,Football Live,Sports,123,499,2025-08-13,Active
5293,36,Female,Coimbatore,Free,Smart TV,Reality Show,TV Shows,152,0,2025-05-07,Cancelled
5294,20,Female,Kolkata,Super,Tablet,Web Series X,Web Series,149,0,2025-06-13,Cancelled
5295,25,Female,Coimbatore,Super,Smart TV,Cricket Live,Sports,161,299,2025-12-27,Active
5296,45,Female,Coimbatore,Premium,Tablet,Tamil Series,Web Series,232,499,2025-07-26,Cancelled
5297,49,Male,Delhi,Premium,Tablet,Action Movie,Movies,176,499,2025-07-03,Cancelled
5298,36,Male,Madurai,Mobile,Laptop/Desktop,Bollywood Movies,Movies,118,149,2025-11-11,Cancelled
5299,35,Male,Coimbatore,Super,Tablet,Action Movie,Movies,191,299,2025-03-07,Active
5300,27,Female,Kolkata,Free,Laptop/Desktop,Tamil Series,Web Series,139,0,2025-09-10,Cancelled
5301,62,Female,Pune,Free,Tablet,Cricket Live,Sports,27,0,2025-09-29,Active
5302,49,Female,Madurai,Premium,Mobile,Web Series X,Web Series,96,0,2025-04-03,Cancelled
5303,47,Female,Ahmedabad,Free,Laptop/Desktop,Cricket Live,Sports,298,0,2025-01-10,Active
5304,45,Male,Bengaluru,Free,Laptop/Desktop,IPL Highlights,Sports,269,0,2025-03-11,Cancelled
5305,30,Male,Kolkata,Super,Smart TV,Cricket Live,Sports,99,299,2025-03-31,Cancelled
5306,53,Female,Pune,Super,Smart TV,Kids Fun,Kids,227,299,2025-02-15,Cancelled
5307,64,Female,Chennai,Mobile,Mobile,Cricket Live,Sports,186,149,2025-06-26,Cancelled
5308,21,Female,Bengaluru,Free,Mobile,Action Movie,Movies,268,0,2025-07-14,Cancelled
5309,23,Female,Bengaluru,Free,Tablet,Drama Show,TV Shows,19,0,2025-06-14,Active
5310,41,Male,Ahmedabad,Premium,Tablet,Cricket Live,Sports,26,499,2025-06-01,Cancelled
5311,43,Male,Delhi,Mobile,Mobile,Reality Show,TV Shows,91,149,2025-06-12,Active
5312,55,Male,Coimbatore,Mobile,Mobile,Kids Fun,Kids,171,149,2025-01-24,Active
5313,18,Male,Kolkata,Super,Laptop/Desktop,Football Live,Sports,90,0,2025-02-11,Cancelled
5314,54,Male,Hyderabad,Super,Tablet,Cricket Live,Sports,162,299,2025-06-02,Cancelled
5315,43,Male,Bengaluru,Mobile,Tablet,Kids Fun,Kids,208,0,2025-09-01,Cancelled
5316,52,Male,Coimbatore,Mobile,Laptop/Desktop,Kids Fun,Kids,144,149,2025-12-23,Cancelled
5317,25,Male,Hyderabad,Mobile,Laptop/Desktop,Football Live,Sports,81,149,2025-01-24,Active
5318,51,Male,Ahmedabad,Mobile,Smart TV,Kids Fun,Kids,23,149,2025-10-14,Active
5319,56,Male,Delhi,Premium,Mobile,IPL Highlights,Sports,111,499,2025-08-09,Active
5320,41,Female,Mumbai,Free,Laptop/Desktop,Football Live,Sports,270,0,2025-03-21,Active
5321,31,Male,Ahmedabad,Free,Tablet,Tamil Series,Web Series,17,0,2025-12-02,Cancelled
5322,49,Male,Mumbai,Premium,Tablet,IPL Highlights,Sports,34,499,2025-10-10,Cancelled
5323,58,Female,Chennai,Free,Smart TV,Web Series X,Web Series,180,0,2025-05-26,Active
5324,62,Male,Delhi,Free,Tablet,Action Movie,Movies,251,0,2025-07-20,Active
5325,48,Male,Bengaluru,Premium,Laptop/Desktop,Tamil Series,Web Series,48,499,2025-07-01,Cancelled
5326,27,Female,Pune,Super,Tablet,Bollywood Movies,Movies,124,299,2025-07-03,Active
5327,18,Female,Pune,Free,Laptop/Desktop,Tamil Series,Web Series,235,0,2025-10-04,Active
5328,28,Female,Coimbatore,Super,Smart TV,Tamil Series,Web Series,86,299,2025-05-15,Cancelled
5329,56,Female,Madurai,Mobile,Tablet,Tamil Series,Web Series,53,149,2025-08-03,Active
5330,23,Female,Mumbai,Premium,Mobile,Kids Fun,Kids,261,499,2025-07-25,Cancelled
5331,35,Female,Ahmedabad,Free,Tablet,Bollywood Movies,Movies,231,0,2025-04-15,Active
5332,52,Female,Kolkata,Free,Mobile,Reality Show,TV Shows,56,0,2025-02-24,Active
5333,38,Male,Pune,Free,Tablet,Tamil Series,Web Series,105,0,2025-11-26,Active
5334,49,Female,Chennai,Free,Tablet,Reality Show,TV Shows,269,0,2025-04-26,Cancelled
5335,58,Male,Delhi,Free,Smart TV,Action Movie,Movies,34,0,2025-07-13,Cancelled
5336,20,Male,Hyderabad,Super,Laptop/Desktop,IPL Highlights,Sports,232,299,2025-11-16,Cancelled
5337,33,Male,Mumbai,Free,Tablet,Bollywood Movies,Movies,35,0,2025-11-23,Active
5338,62,Male,Coimbatore,Super,Mobile,Web Series X,Web Series,213,299,2025-06-12,Active
5339,25,Male,Hyderabad,Mobile,Laptop/Desktop,Web Series X,Web Series,200,0,2025-12-04,Active
5340,46,Female,Delhi,Premium,Laptop/Desktop,Action Movie,Movies,166,499,2025-03-07,Active
5341,32,Female,Madurai,Super,Smart TV,Tamil Series,Web Series,159,299,2025-10-06,Active
5342,38,Male,Mumbai,Free,Laptop/Desktop,Web Series X,Web Series,219,0,2026-01-01,Cancelled
5343,47,Male,Bengaluru,Free,Mobile,IPL Highlights,Sports,71,0,2025-01-05,Cancelled
5344,50,Female,Bengaluru,Premium,Tablet,Bollywood Movies,Movies,265,0,2025-09-10,Active
5345,27,Female,Bengaluru,Super,Smart TV,Tamil Series,Web Series,86,299,2025-08-04,Active
5346,31,Male,Pune,Mobile,Laptop/Desktop,Bollywood Movies,Movies,220,149,2025-07-18,Cancelled
5347,65,Female,Madurai,Free,Laptop/Desktop,Kids Fun,Kids,55,0,2025-06-16,Cancelled
5348,65,Female,Ahmedabad,Super,Tablet,Drama Show,TV Shows,61,299,2025-01-02,Cancelled
5349,28,Female,Pune,Premium,Smart TV,Kids Fun,Kids,98,499,2025-11-28,Active
5350,26,Male,Kolkata,Super,Tablet,Kids Fun,Kids,80,299,2025-02-24,Cancelled
5351,42,Female,Ahmedabad,Mobile,Mobile,Web Series X,Web Series,66,149,2025-10-26,Active
5352,57,Female,Bengaluru,Super,Smart TV,Football Live,Sports,116,299,2025-10-22,Cancelled
5353,53,Male,Pune,Premium,Mobile,Bollywood Movies,Movies,12,499,2025-05-31,Active
5354,40,Female,Kolkata,Mobile,Tablet,Web Series X,Web Series,124,149,2025-03-04,Active
5355,50,Female,Bengaluru,Free,Laptop/Desktop,Web Series X,Web Series,175,0,2025-10-12,Cancelled
5356,21,Male,Delhi,Premium,Mobile,Football Live,Sports,40,499,2025-12-22,Active
5357,55,Male,Hyderabad,Free,Mobile,Cricket Live,Sports,113,0,2025-07-13,Cancelled
5358,48,Female,Pune,Premium,Laptop/Desktop,Kids Fun,Kids,192,499,2025-02-02,Cancelled
5359,20,Female,Coimbatore,Premium,Mobile,IPL Highlights,Sports,179,499,2025-11-10,Cancelled
5360,54,Female,Hyderabad,Super,Laptop/Desktop,Football Live,Sports,215,299,2025-02-05,Active
5361,51,Female,Hyderabad,Free,Mobile,Kids Fun,Kids,192,0,2025-11-08,Active
5362,52,Female,Coimbatore,Premium,Laptop/Desktop,Bollywood Movies,Movies,267,0,2025-09-17,Cancelled
5363,42,Female,Hyderabad,Free,Tablet,Cricket Live,Sports,262,0,2025-04-24,Cancelled
5364,33,Female,Delhi,Super,Smart TV,Kids Fun,Kids,89,0,2025-09-03,Cancelled
5365,63,Male,Mumbai,Free,Smart TV,Web Series X,Web Series,83,0,2025-08-24,Cancelled
5366,31,Male,Mumbai,Free,Laptop/Desktop,Bollywood Movies,Movies,173,0,2025-07-31,Active
5367,58,Female,Kolkata,Mobile,Tablet,Cricket Live,Sports,294,149,2025-01-24,Active
5368,38,Male,Hyderabad,Free,Mobile,Drama Show,TV Shows,281,0,2025-03-04,Active
5369,39,Female,Ahmedabad,Mobile,Laptop/Desktop,Football Live,Sports,297,149,2025-05-11,Active
5370,32,Female,Delhi,Premium,Tablet,IPL Highlights,Sports,116,499,2025-07-19,Active
5371,48,Male,Kolkata,Super,Laptop/Desktop,Reality Show,TV Shows,287,299,2025-04-25,Active
5372,35,Male,Delhi,Premium,Smart TV,Action Movie,Movies,208,499,2025-06-13,Cancelled
5373,22,Male,Madurai,Mobile,Mobile,Drama Show,TV Shows,73,149,2025-11-06,Active
5374,28,Male,Delhi,Premium,Laptop/Desktop,Kids Fun,Kids,194,499,2025-01-15,Active
5375,19,Female,Delhi,Super,Laptop/Desktop,IPL Highlights,Sports,279,0,2025-08-05,Cancelled
5376,34,Female,Bengaluru,Mobile,Mobile,Bollywood Movies,Movies,90,149,2025-07-12,Cancelled
5377,30,Female,Mumbai,Super,Laptop/Desktop,Web Series X,Web Series,126,299,2025-03-12,Cancelled
5378,21,Female,Kolkata,Mobile,Laptop/Desktop,IPL Highlights,Sports,294,149,2025-10-22,Cancelled
5379,19,Male,Bengaluru,Free,Laptop/Desktop,Football Live,Sports,252,0,2025-09-07,Cancelled
5380,62,Male,Pune,Free,Smart TV,Bollywood Movies,Movies,79,0,2025-10-06,Cancelled
5381,60,Male,Coimbatore,Mobile,Mobile,Web Series X,Web Series,48,149,2025-04-29,Cancelled
5382,36,Female,Hyderabad,Mobile,Mobile,Reality Show,TV Shows,46,149,2025-09-12,Cancelled
5383,55,Female,Bengaluru,Mobile,Smart TV,Football Live,Sports,18,0,2025-02-12,Active
5384,19,Male,Pune,Free,Smart TV,Cricket Live,Sports,252,0,2025-06-04,Cancelled
5385,21,Female,Mumbai,Super,Laptop/Desktop,Cricket Live,Sports,140,299,2025-10-24,Active
5386,31,Female,Chennai,Free,Smart TV,Drama Show,TV Shows,9,0,2025-02-12,Cancelled
5387,50,Male,Ahmedabad,Free,Mobile,Cricket Live,Sports,101,0,2025-05-04,Active
5388,50,Male,Coimbatore,Premium,Laptop/Desktop,Kids Fun,Kids,300,499,2025-01-18,Active
5389,22,Female,Chennai,Premium,Smart TV,Reality Show,TV Shows,116,499,2025-08-06,Cancelled
5390,43,Male,Bengaluru,Free,Tablet,Web Series X,Web Series,171,0,2025-03-04,Active
5391,65,Female,Pune,Free,Smart TV,Football Live,Sports,257,0,2025-08-19,Cancelled
5392,49,Female,Mumbai,Premium,Laptop/Desktop,Tamil Series,Web Series,61,499,2025-08-31,Cancelled
5393,43,Female,Mumbai,Premium,Laptop/Desktop,Action Movie,Movies,55,499,2025-08-17,Cancelled
5394,44,Male,Kolkata,Free,Tablet,Tamil Series,Web Series,247,0,2025-04-12,Cancelled
5395,43,Male,Chennai,Free,Laptop/Desktop,Kids Fun,Kids,278,0,2025-07-17,Cancelled
5396,51,Female,Ahmedabad,Free,Mobile,Bollywood Movies,Movies,99,0,2025-07-08,Active
5397,43,Female,Madurai,Mobile,Mobile,Tamil Series,Web Series,143,149,2025-02-13,Cancelled
5398,34,Male,Chennai,Mobile,Tablet,Action Movie,Movies,184,149,2025-08-18,Cancelled
5399,19,Female,Coimbatore,Mobile,Tablet,Bollywood Movies,Movies,68,0,2025-07-03,Cancelled
5400,56,Female,Delhi,Super,Tablet,Action Movie,Movies,66,299,2025-04-27,Cancelled
5401,41,Male,Ahmedabad,Premium,Smart TV,Action Movie,Movies,232,499,2025-06-24,Cancelled
5402,60,Male,Chennai,Mobile,Mobile,Action Movie,Movies,126,149,2025-10-20,Active
5403,49,Female,Bengaluru,Mobile,Mobile,Bollywood Movies,Movies,81,0,2025-02-11,Active
5404,20,Male,Hyderabad,Super,Smart TV,Drama Show,TV Shows,297,0,2025-01-01,Active
5405,45,Male,Kolkata,Mobile,Tablet,Drama Show,TV Shows,58,149,2025-02-12,Cancelled
5406,50,Female,Mumbai,Free,Mobile,Tamil Series,Web Series,100,0,2025-08-14,Active
5407,48,Female,Delhi,Free,Mobile,Reality Show,TV Shows,88,0,2025-03-24,Cancelled
5408,20,Female,Hyderabad,Premium,Laptop/Desktop,IPL Highlights,Sports,266,0,2025-04-17,Active
5409,25,Male,Mumbai,Free,Smart TV,Drama Show,TV Shows,281,0,2025-07-01,Cancelled
5410,49,Female,Pune,Premium,Smart TV,Kids Fun,Kids,162,0,2025-07-24,Cancelled
5411,21,Male,Mumbai,Super,Mobile,Web Series X,Web Series,229,0,2025-02-17,Cancelled
5412,37,Female,Mumbai,Mobile,Laptop/Desktop,Reality Show,TV Shows,220,149,2025-04-17,Cancelled
5413,24,Male,Pune,Super,Smart TV,Web Series X,Web Series,145,0,2025-04-23,Active
5414,39,Male,Mumbai,Super,Mobile,Action Movie,Movies,8,299,2025-08-08,Cancelled
5415,51,Male,Delhi,Premium,Tablet,Reality Show,TV Shows,80,499,2025-10-18,Cancelled
5416,45,Female,Bengaluru,Premium,Mobile,Football Live,Sports,207,499,2025-11-25,Cancelled
5417,25,Female,Ahmedabad,Free,Smart TV,Web Series X,Web Series,6,0,2025-08-28,Cancelled
5418,65,Female,Bengaluru,Mobile,Smart TV,Web Series X,Web Series,197,149,2025-04-08,Cancelled
5419,40,Male,Chennai,Mobile,Mobile,IPL Highlights,Sports,159,149,2025-02-03,Active
5420,26,Female,Madurai,Super,Laptop/Desktop,Drama Show,TV Shows,75,299,2025-09-08,Active
5421,39,Female,Mumbai,Free,Smart TV,Cricket Live,Sports,238,0,2025-11-10,Active
5422,26,Female,Madurai,Premium,Smart TV,Football Live,Sports,218,499,2025-12-03,Active
5423,43,Female,Mumbai,Super,Mobile,Reality Show,TV Shows,202,299,2025-11-04,Active
5424,51,Female,Chennai,Super,Laptop/Desktop,Web Series X,Web Series,236,299,2026-01-01,Active
5425,48,Female,Chennai,Premium,Laptop/Desktop,Tamil Series,Web Series,144,499,2025-10-12,Active
5426,31,Female,Delhi,Mobile,Laptop/Desktop,Kids Fun,Kids,131,149,2025-05-12,Cancelled
5427,58,Male,Coimbatore,Free,Laptop/Desktop,Web Series X,Web Series,277,0,2025-10-10,Cancelled
5428,60,Female,Chennai,Mobile,Laptop/Desktop,IPL Highlights,Sports,285,149,2025-10-03,Active
5429,39,Female,Kolkata,Super,Laptop/Desktop,Web Series X,Web Series,203,299,2025-06-19,Active
5430,27,Female,Pune,Free,Laptop/Desktop,Reality Show,TV Shows,157,0,2025-05-02,Cancelled
5431,46,Male,Chennai,Premium,Smart TV,Action Movie,Movies,127,499,2025-03-13,Active
5432,40,Female,Delhi,Free,Mobile,Drama Show,TV Shows,161,0,2025-08-17,Cancelled
5433,46,Female,Delhi,Premium,Tablet,Kids Fun,Kids,284,0,2025-07-31,Active
5434,49,Male,Coimbatore,Free,Mobile,Web Series X,Web Series,76,0,2025-06-20,Cancelled
5435,54,Male,Mumbai,Free,Tablet,Web Series X,Web Series,279,0,2025-04-12,Active
5436,58,Female,Bengaluru,Mobile,Laptop/Desktop,Action Movie,Movies,105,149,2025-02-10,Cancelled
5437,23,Male,Coimbatore,Super,Mobile,Tamil Series,Web Series,16,0,2025-09-08,Cancelled
5438,60,Male,Kolkata,Premium,Tablet,Cricket Live,Sports,262,499,2025-01-22,Active
5439,31,Female,Chennai,Premium,Laptop/Desktop,Football Live,Sports,200,499,2025-12-30,Active
5440,63,Female,Madurai,Free,Mobile,Bollywood Movies,Movies,93,0,2025-05-13,Active
5441,28,Female,Mumbai,Premium,Smart TV,IPL Highlights,Sports,31,499,2025-01-30,Cancelled
5442,18,Male,Ahmedabad,Super,Laptop/Desktop,Kids Fun,Kids,274,299,2025-05-19,Cancelled
5443,18,Male,Bengaluru,Mobile,Tablet,Action Movie,Movies,121,0,2025-09-21,Cancelled
5444,64,Male,Mumbai,Super,Smart TV,Action Movie,Movies,38,299,2025-06-22,Active
5445,37,Male,Chennai,Free,Tablet,Kids Fun,Kids,185,0,2025-10-30,Cancelled
5446,49,Male,Mumbai,Mobile,Tablet,Drama Show,TV Shows,185,149,2025-12-07,Cancelled
5447,48,Female,Coimbatore,Free,Tablet,Tamil Series,Web Series,184,0,2025-04-27,Cancelled
5448,64,Male,Bengaluru,Free,Mobile,Reality Show,TV Shows,213,0,2025-02-07,Cancelled
5449,38,Female,Kolkata,Premium,Tablet,Web Series X,Web Series,147,499,2025-01-06,Cancelled
5450,54,Female,Coimbatore,Premium,Smart TV,Football Live,Sports,16,499,2025-12-29,Active
5451,27,Male,Hyderabad,Premium,Laptop/Desktop,Kids Fun,Kids,240,499,2025-03-27,Active
5452,43,Female,Bengaluru,Super,Laptop/Desktop,Reality Show,TV Shows,176,299,2025-06-02,Cancelled
5453,56,Female,Chennai,Mobile,Tablet,Drama Show,TV Shows,92,149,2025-08-13,Cancelled
5454,37,Female,Delhi,Super,Tablet,Kids Fun,Kids,8,0,2025-04-09,Active
5455,32,Male,Chennai,Free,Laptop/Desktop,Tamil Series,Web Series,137,0,2025-02-03,Active
5456,26,Male,Bengaluru,Mobile,Mobile,Drama Show,TV Shows,8,149,2025-11-24,Active
5457,45,Female,Chennai,Premium,Laptop/Desktop,Cricket Live,Sports,157,0,2025-08-30,Cancelled
5458,53,Male,Kolkata,Super,Smart TV,Bollywood Movies,Movies,215,299,2025-08-13,Active
5459,31,Female,Hyderabad,Super,Laptop/Desktop,Bollywood Movies,Movies,136,299,2025-04-13,Active
5460,44,Female,Hyderabad,Premium,Smart TV,Bollywood Movies,Movies,293,499,2025-07-02,Active
5461,35,Female,Madurai,Premium,Smart TV,Reality Show,TV Shows,45,0,2025-06-04,Cancelled
5462,31,Female,Bengaluru,Super,Mobile,IPL Highlights,Sports,8,299,2025-05-18,Active
5463,34,Female,Chennai,Premium,Smart TV,Action Movie,Movies,237,499,2025-05-08,Active
5464,58,Male,Chennai,Premium,Smart TV,Kids Fun,Kids,293,499,2025-11-10,Cancelled
5465,23,Male,Delhi,Free,Smart TV,Kids Fun,Kids,273,0,2025-09-23,Cancelled
5466,59,Male,Pune,Premium,Laptop/Desktop,Drama Show,TV Shows,211,0,2025-07-03,Cancelled
5467,32,Male,Hyderabad,Premium,Laptop/Desktop,IPL Highlights,Sports,179,499,2025-10-10,Cancelled
5468,49,Male,Chennai,Free,Smart TV,Football Live,Sports,59,0,2025-10-22,Cancelled
5469,59,Male,Delhi,Free,Laptop/Desktop,Tamil Series,Web Series,153,0,2025-08-16,Cancelled
5470,60,Male,Coimbatore,Premium,Tablet,Kids Fun,Kids,297,0,2025-08-02,Active
5471,34,Male,Coimbatore,Mobile,Tablet,Tamil Series,Web Series,196,149,2025-06-09,Cancelled
5472,22,Female,Madurai,Premium,Smart TV,Cricket Live,Sports,196,0,2025-02-23,Cancelled
5473,51,Female,Chennai,Premium,Mobile,Web Series X,Web Series,189,0,2025-04-23,Cancelled
5474,37,Female,Ahmedabad,Premium,Tablet,Tamil Series,Web Series,92,0,2025-04-02,Active
5475,43,Female,Coimbatore,Premium,Smart TV,Web Series X,Web Series,81,499,2025-02-08,Cancelled
5476,58,Female,Madurai,Premium,Tablet,IPL Highlights,Sports,59,499,2025-01-23,Cancelled
5477,60,Female,Delhi,Premium,Tablet,Cricket Live,Sports,289,499,2025-01-28,Cancelled
5478,35,Female,Madurai,Super,Tablet,Reality Show,TV Shows,115,0,2025-04-14,Active
5479,20,Male,Pune,Mobile,Smart TV,Football Live,Sports,224,149,2025-05-10,Active
5480,28,Female,Bengaluru,Super,Smart TV,Web Series X,Web Series,32,0,2025-09-18,Active
5481,50,Male,Bengaluru,Premium,Tablet,Drama Show,TV Shows,162,499,2025-07-24,Active
5482,41,Female,Coimbatore,Premium,Laptop/Desktop,Tamil Series,Web Series,159,0,2025-01-03,Cancelled
5483,32,Female,Kolkata,Mobile,Mobile,Cricket Live,Sports,197,0,2025-06-09,Active
5484,25,Male,Chennai,Premium,Smart TV,Drama Show,TV Shows,72,499,2025-09-25,Cancelled
5485,47,Male,Ahmedabad,Premium,Tablet,Cricket Live,Sports,105,499,2025-06-22,Active
5486,64,Male,Mumbai,Super,Mobile,IPL Highlights,Sports,87,0,2025-11-15,Cancelled
5487,23,Male,Chennai,Mobile,Laptop/Desktop,IPL Highlights,Sports,52,149,2025-05-16,Active
5488,43,Female,Pune,Premium,Mobile,Web Series X,Web Series,69,0,2025-03-04,Cancelled
5489,40,Male,Pune,Free,Smart TV,Action Movie,Movies,155,0,2025-12-16,Active
5490,63,Female,Bengaluru,Mobile,Tablet,Football Live,Sports,259,149,2025-10-23,Cancelled
5491,25,Female,Chennai,Premium,Laptop/Desktop,Bollywood Movies,Movies,80,499,2025-11-09,Active
5492,29,Male,Bengaluru,Super,Mobile,Bollywood Movies,Movies,81,299,2025-07-15,Cancelled
5493,48,Female,Madurai,Super,Laptop/Desktop,Action Movie,Movies,180,299,2025-04-10,Cancelled
5494,57,Male,Coimbatore,Premium,Laptop/Desktop,Football Live,Sports,9,499,2025-06-23,Active
5495,59,Male,Coimbatore,Super,Tablet,Action Movie,Movies,202,299,2025-08-10,Cancelled
5496,32,Male,Coimbatore,Premium,Tablet,Reality Show,TV Shows,227,499,2025-04-15,Active
5497,55,Female,Pune,Premium,Mobile,Web Series X,Web Series,43,499,2025-08-19,Cancelled
5498,49,Female,Mumbai,Super,Mobile,Reality Show,TV Shows,247,299,2025-06-14,Cancelled
5499,24,Female,Madurai,Super,Mobile,IPL Highlights,Sports,269,0,2025-07-08,Active
5500,49,Female,Bengaluru,Free,Tablet,Tamil Series,Web Series,92,0,2025-01-26,Cancelled
5501,53,Male,Hyderabad,Mobile,Mobile,Reality Show,TV Shows,294,149,2025-08-03,Cancelled
5502,46,Female,Coimbatore,Super,Laptop/Desktop,Web Series X,Web Series,219,299,2025-05-08,Cancelled
5503,43,Male,Kolkata,Free,Smart TV,Action Movie,Movies,21,0,2025-12-29,Active
5504,30,Female,Pune,Mobile,Smart TV,Kids Fun,Kids,82,149,2025-03-11,Active
5505,28,Male,Madurai,Super,Mobile,Tamil Series,Web Series,252,299,2025-04-22,Active
5506,50,Female,Hyderabad,Super,Tablet,Drama Show,TV Shows,77,299,2025-10-15,Active
5507,56,Male,Coimbatore,Super,Laptop/Desktop,Web Series X,Web Series,284,299,2025-02-27,Active
5508,39,Male,Ahmedabad,Super,Laptop/Desktop,Kids Fun,Kids,13,299,2025-11-17,Cancelled
5509,62,Female,Hyderabad,Super,Tablet,IPL Highlights,Sports,274,299,2025-03-11,Cancelled
5510,23,Female,Bengaluru,Super,Tablet,Reality Show,TV Shows,7,0,2025-04-10,Cancelled
5511,24,Female,Delhi,Premium,Laptop/Desktop,Drama Show,TV Shows,161,499,2025-10-22,Active
5512,63,Male,Chennai,Mobile,Laptop/Desktop,Cricket Live,Sports,59,149,2025-03-21,Cancelled
5513,63,Male,Delhi,Premium,Tablet,Drama Show,TV Shows,215,0,2025-11-20,Active
5514,25,Female,Mumbai,Super,Tablet,Tamil Series,Web Series,265,0,2025-05-25,Cancelled
5515,64,Female,Kolkata,Premium,Mobile,IPL Highlights,Sports,280,499,2025-07-25,Cancelled
5516,49,Female,Madurai,Free,Smart TV,Drama Show,TV Shows,272,0,2025-10-05,Active
5517,25,Female,Bengaluru,Free,Tablet,Drama Show,TV Shows,211,0,2025-08-24,Active
5518,55,Male,Coimbatore,Super,Tablet,Drama Show,TV Shows,269,299,2025-07-17,Cancelled
5519,42,Female,Coimbatore,Free,Tablet,Bollywood Movies,Movies,156,0,2026-01-01,Cancelled
5520,22,Female,Delhi,Mobile,Laptop/Desktop,Reality Show,TV Shows,284,149,2025-12-08,Active
